"aX,aY,aZ,gX,gY,gZ"
"0.898193,0.010376,0.423462,2.441406,-1.281738,-0.610352"
"0.907593,0.004028,0.441528,2.624511,-1.708984,-1.220703"
"0.909668,-0.002563,0.433228,0.183105,-0.915527,-0.732422"
"0.908203,-0.000122,0.430908,-1.953125,-0.671387,0.061035"
"0.905518,0.002441,0.436401,-2.075195,-0.183105,-0.549316"
"0.915161,-0.003052,0.437134,-0.549316,0.549316,-0.854492"
"0.920288,-0.006470,0.428833,0.488281,1.525879,-0.671387"
"0.916626,-0.005127,0.425171,-1.647949,1.342773,0.549316"
"0.895386,0.009155,0.425049,-2.319336,0.793457,1.159668"
"0.897095,0.008423,0.426636,2.014160,-0.427246,0.183105"
"0.906738,-0.000488,0.428467,5.310058,-1.098633,-0.854492"
"0.919922,-0.009399,0.427612,4.455566,-1.037598,-0.366211"
"0.908569,-0.000610,0.423828,-1.586914,-0.549316,1.159668"
"0.903076,0.005249,0.430176,-7.934570,-1.159668,1.281738"
"0.906006,0.008057,0.448853,-0.610352,-0.366211,-0.183105"
"0.914185,0.000610,0.446411,1.220703,0.671387,-0.305176"
"0.909790,0.006714,0.442139,-0.244141,1.647949,1.037598"
"0.908325,0.010498,0.443848,-1.892090,1.281738,1.159668"
"0.900757,0.010742,0.435913,-0.549316,1.464844,0.732422"
"0.896851,0.007324,0.420410,1.281738,1.708984,0.183105"
"0.898926,0.006470,0.422974,2.319336,0.854492,-0.122070"
"0.907227,0.004761,0.425171,1.281738,0.061035,-0.549316"
"0.909668,0.005493,0.428101,-2.197266,-0.610352,-0.366211"
"0.901489,0.010254,0.441528,-2.746582,-0.732422,-0.183105"
"0.902832,0.006714,0.437622,0.976562,0.488281,-0.671387"
"0.908813,0.003052,0.429687,0.183105,0.427246,-0.549316"
"0.908325,0.007080,0.434937,-0.793457,0.183105,-0.244141"
"0.909302,0.005859,0.432617,0.427246,0.976562,-0.671387"
"0.915894,-0.002808,0.423462,2.746582,0.915527,-0.671387"
"0.910767,-0.004150,0.422119,2.014160,0.732422,-0.366211"
"0.908325,0.003418,0.423950,0.427246,0.122070,0.305176"
"0.902588,0.005859,0.426880,1.525879,-0.549316,0.061035"
"0.900635,0.005371,0.433594,2.624511,-0.488281,-0.061035"
"0.913330,0.002075,0.432495,2.929687,-0.671387,-0.061035"
"0.918213,-0.000732,0.429321,2.502441,-0.854492,0.000000"
"0.913940,-0.002563,0.426514,1.281738,-0.549316,0.427246"
"0.912842,0.010864,0.454102,-4.028320,0.061035,1.220703"
"0.911133,0.012939,0.462158,-2.197266,1.647949,0.366211"
"0.905640,0.011230,0.451050,-2.502441,2.624511,0.244141"
"0.903564,0.008057,0.434814,-0.915527,3.417969,0.305176"
"0.905884,0.007935,0.428589,0.000000,2.807617,0.366211"
"0.909912,0.007446,0.427002,-0.183105,2.197266,0.366211"
"0.907715,0.004639,0.420166,0.854492,1.708984,0.244141"
"0.902100,0.004517,0.413330,-2.563476,1.281738,0.549316"
"0.904419,0.006958,0.409180,-1.647949,-0.061035,0.061035"
"0.911255,0.001953,0.417236,-0.915527,-0.427246,-0.305176"
"0.908325,0.003296,0.418091,-0.305176,-0.122070,-0.244141"
"0.909302,0.002808,0.417114,0.549316,0.183105,-0.488281"
