"aX,aY,aZ,gX,gY,gZ"
"-0.072876,-1.137329,-0.289063,-51.940914,-33.508301,-4.394531"
"-0.079346,-1.179932,-0.256836,-52.001949,-42.175289,4.577637"
"-0.065674,-1.211060,-0.214233,-45.959469,-44.738766,18.798828"
"-0.084473,-1.073486,-0.149170,-41.503902,-45.349117,23.864744"
"-0.081543,-0.989990,-0.113037,-26.123045,-38.208008,20.385740"
"-0.036499,-1.097168,-0.196411,-12.695312,-27.099607,10.559081"
"-0.030029,-1.146362,-0.180786,-1.647949,-26.367186,13.427733"
""
"0.203247,-1.040771,-0.430176,-0.671387,60.485836,-39.184570"
"0.206665,-1.011108,-0.435181,27.709959,34.057617,-17.761230"
"0.127808,-0.842896,-0.226196,42.419430,25.207518,-12.145995"
"0.046387,-0.636108,-0.078613,54.382320,29.235838,-15.441894"
"0.057495,-0.592163,-0.182007,41.687008,54.748531,-40.954586"
"0.139282,-0.876831,-0.504028,5.737304,57.006832,-65.185547"
"0.163818,-1.191650,-0.623047,-2.380371,48.706051,-61.035152"
"0.100830,-0.978638,-0.460937,15.441894,27.038572,-32.775879"
"0.058350,-0.845947,-0.372070,32.226562,22.399900,-26.672361"
"0.017212,-0.720703,-0.323608,34.484863,27.099607,-33.081055"
"0.056274,-0.927368,-0.535400,13.366698,40.344234,-53.222652"
"0.086060,-1.070557,-0.625488,-9.033203,30.334471,-55.725094"
"0.105957,-1.159912,-0.633789,9.887695,6.652832,-35.461426"
"0.032471,-1.002563,-0.442871,22.583006,-1.708984,-28.320311"
"-0.031494,-0.820801,-0.322388,20.324705,-5.859375,-33.935547"
"-0.031372,-0.881104,-0.275269,4.333496,6.347656,-60.791012"
"-0.015503,-1.036621,-0.405029,1.892090,25.451658,-60.852047"
"0.015991,-1.115479,-0.564697,4.272461,19.165039,-54.504391"
"-0.016846,-1.020264,-0.429932,32.653809,-2.746582,-35.461426"
"-0.051147,-0.884277,-0.333984,53.222652,-6.530761,-25.939939"
"-0.080078,-0.770874,-0.294312,46.447750,-0.915527,-32.470703"
"-0.093262,-0.911377,-0.380493,20.507811,6.408691,-50.537106"
"-0.092773,-0.952637,-0.403320,7.690429,5.310058,-52.307125"
"-0.058472,-0.991333,-0.532471,13.183593,2.075195,-44.555660"
"-0.049561,-0.996460,-0.593750,19.165039,-5.004883,-38.574219"
"-0.114502,-0.869263,-0.436890,32.653809,-20.324705,-27.404783"
"-0.146240,-0.813599,-0.374146,30.578611,-17.883301,-33.752441"
"-0.159424,-0.933472,-0.414185,21.789549,-12.145995,-42.114254"
"-0.143555,-1.067017,-0.489258,6.958007,-5.004883,-47.607418"
"-0.101807,-1.110229,-0.592896,2.624511,-4.394531,-39.794922"
"-0.093750,-1.175049,-0.630615,6.347656,-15.930175,-21.667479"
"-0.132690,-0.937500,-0.534058,11.779784,-28.015135,-10.681151"
"-0.160278,-0.872559,-0.336060,3.784179,-38.024902,-25.085447"
"-0.142212,-0.878418,-0.397095,0.244141,-25.756834,-29.602049"
"-0.137573,-0.872192,-0.421997,-15.319823,-25.085447,-36.865234"
"-0.141357,-0.922607,-0.441040,-42.175289,-26.855467,-49.133297"
"-0.176025,-1.088623,-0.419800,-46.874996,-30.090330,-49.316402"
"-0.221680,-1.003296,-0.220947,-26.184080,-36.071777,-30.822752"
"-0.224487,-0.944214,-0.186646,-14.160155,-24.291990,-22.277830"
"-0.207642,-0.954102,-0.254028,-15.991210,-19.592285,-23.071287"
"-0.199951,-0.933716,-0.216309,-9.948730,-20.507811,-17.761230"
"-0.162109,-0.969116,-0.285278,-9.094238,-16.601562,-16.479492"
"-0.163330,-1.006714,-0.281982,-16.418457,-19.653320,-14.404296"
"-0.165894,-0.985107,-0.287842,-16.296387,-18.676758,-10.131835"
"-0.140137,-0.978882,-0.419434,-13.244628,-14.953612,-4.821777"
"-0.166382,-0.920532,-0.315063,-1.892090,-24.047850,-1.403808"
"-0.179687,-0.905640,-0.265137,-7.690429,-25.817869,-5.493164"
"-0.179565,-0.993042,-0.275024,-15.624999,-25.024412,-8.789063"
"-0.194458,-1.090576,-0.249756,-29.113768,-24.353025,-7.934570"
"-0.192993,-1.088989,-0.262817,-33.630371,-18.615723,-0.366211"
"-0.165405,-1.121582,-0.370361,-31.738279,-23.620604,5.554199"
"-0.166016,-1.124634,-0.304077,-27.587889,-30.822752,9.887695"
"-0.176270,-1.126221,-0.220703,-19.104004,-36.315918,16.357422"
"-0.179199,-1.144775,-0.214355,-27.709959,-34.973145,21.606443"
"-0.171631,-1.095337,-0.232178,-32.775879,-33.935547,26.672361"
"-0.128174,-1.096924,-0.322021,-33.142090,-34.240723,25.329588"
"-0.133423,-1.177612,-0.242310,-30.334471,-42.053219,25.634764"
"-0.143066,-1.182129,-0.187256,-21.667479,-42.175289,36.560059"
"-0.122925,-1.124756,-0.231323,-19.653320,-37.536621,44.799801"
"-0.110840,-1.050415,-0.197510,-19.042969,-37.475586,44.433590"
"-0.098389,-0.996094,-0.177856,-15.869140,-32.653809,42.846676"
"-0.092285,-0.956787,-0.175781,-20.629881,-29.846189,37.719727"
"-0.075806,-0.975464,-0.163696,-28.137205,-27.648924,29.296873"
"-0.064331,-1.003052,-0.126465,-25.695799,-27.709959,29.235838"
"-0.036743,-1.031128,-0.146729,-3.906250,-17.333984,34.973145"
"-0.024780,-1.061890,-0.198975,10.559081,-13.244628,42.053219"
"-0.035767,-1.055054,-0.154419,14.038085,-17.761230,44.494625"
"-0.030762,-0.964233,-0.122925,7.507324,-22.521971,46.386715"
"-0.029053,-0.937988,-0.112061,-5.981445,-22.460936,41.503902"
"-0.029785,-0.917969,-0.043457,-12.390136,-20.141600,37.475586"
"-0.010498,-0.960815,-0.038452,-35.583496,-12.023925,26.428221"
"0.049316,-1.117920,-0.188477,-58.349606,-4.699707,20.507811"
"0.053223,-1.153931,-0.211548,-54.748531,-14.831542,35.278320"
"0.035156,-1.040405,-0.072632,-45.043941,-20.812986,45.593258"
"0.046387,-0.865967,0.011963,-30.456541,-18.188477,52.917477"
"0.054077,-0.813354,0.038818,-15.075683,-9.155273,42.724606"
"0.061646,-0.836914,0.071289,-14.038085,1.525879,29.235838"
"0.093140,-0.959961,0.001587,-21.484373,6.713867,23.986814"
"0.118774,-1.065552,-0.049927,-30.334471,9.399414,23.254393"
"0.122681,-1.041382,-0.043457,-29.174803,7.507324,34.118652"
"0.126831,-0.899658,-0.046875,-26.306150,7.324218,37.719727"
"0.135254,-0.851929,-0.027100,-23.864744,4.943848,33.447266"
"0.158569,-0.942017,-0.025879,-28.503416,5.554199,26.123045"
"0.181274,-1.012939,-0.052002,-35.705566,9.765625,27.221678"
"0.196655,-0.984375,-0.101196,-40.039062,4.882812,36.071777"
"0.161133,-0.827637,0.038574,-37.780762,0.488281,35.583496"
"0.151123,-0.776489,0.165161,-32.287598,6.286621,25.207518"
"0.163574,-0.784912,0.147339,-35.095215,22.460936,12.023925"
"0.208374,-0.919556,0.051147,-40.161129,26.062010,7.324218"
"0.219360,-1.023804,-0.009644,-46.325680,22.399900,11.779784"
"0.191772,-0.938843,0.073120,-35.278320,13.977050,26.000975"
"0.194214,-0.895020,0.128906,-26.977537,18.066406,30.822752"
"0.205444,-0.795044,0.149292,-26.550291,23.559568,30.883787"
"0.204468,-0.698975,0.141235,-29.724119,29.785154,22.094725"
"0.209961,-0.760010,0.122437,-29.479979,32.897949,6.774902"
"0.262939,-1.003662,-0.027222,-15.991210,33.874512,11.596679"
"0.274414,-1.006592,-0.062866,-3.356933,28.442381,22.338865"
"0.237305,-0.782959,0.130493,13.488769,19.653320,37.597656"
"0.227295,-0.702881,0.179687,8.117676,29.663084,28.259275"
"0.221558,-0.628296,0.176025,5.920410,36.743164,18.127441"
"0.243530,-0.727783,0.075073,3.967285,48.461910,-2.319336"
"0.277832,-0.852539,-0.053345,-2.563476,53.344723,-8.117676"
"0.310669,-0.998291,-0.199951,19.470215,34.423828,13.427733"
"0.281738,-0.806152,-0.038818,33.569336,25.512693,24.597166"
"0.248169,-0.588013,0.091553,41.076656,24.719236,26.916502"
"0.247314,-0.531860,0.093506,36.743164,36.010742,4.333496"
"0.265747,-0.781006,0.009155,32.348633,40.527340,-9.277344"
"0.259521,-0.931885,-0.050415,20.263670,43.823238,-10.437011"
"0.249756,-0.821411,-0.069336,12.145995,43.151852,0.549316"
"0.236206,-0.714111,-0.105469,9.277344,40.954586,-8.239746"
"0.199219,-0.725708,-0.037354,17.944336,39.489746,-11.047362"
"0.175171,-0.724854,0.010986,36.499023,43.640133,-16.784668"
"0.188232,-0.822754,-0.072144,32.531738,52.368160,-24.169920"
"0.173950,-0.925903,-0.110840,20.751951,47.668453,-17.272949"
"0.161377,-0.797119,-0.125610,8.300781,49.011227,-16.052246"
"0.180786,-0.792358,-0.228149,-1.892090,51.025387,-21.301268"
"0.168213,-0.731567,-0.233154,33.996582,45.837399,-20.202635"
"0.156494,-0.738647,-0.218750,47.973629,45.288082,-26.916502"
"0.129883,-0.910889,-0.249146,38.452148,45.593258,-32.531738"
"0.095093,-0.929687,-0.231812,18.737793,42.175289,-34.545898"
"0.098145,-0.926514,-0.280029,2.929687,46.874996,-33.447266"
"0.137695,-0.899414,-0.424438,15.686034,48.095699,-28.015135"
"0.143799,-0.820312,-0.494507,32.165527,43.457027,-25.634764"
"0.109985,-0.865723,-0.417969,51.025387,30.639647,-27.832029"
"0.104614,-0.929321,-0.420288,34.545898,27.526854,-30.761717"
"0.085327,-1.003662,-0.446533,25.695799,26.855467,-29.113768"
"0.054077,-0.837891,-0.461792,25.939939,28.991697,-23.132322"
"0.053101,-0.763794,-0.515137,13.488769,34.851074,-37.597656"
""
"-0.062134,-1.233643,-0.093506,-15.441894,-31.066893,22.155760"
"-0.085327,-1.143311,0.029053,-12.817382,-32.226562,31.860350"
"-0.077271,-1.082764,-0.001587,1.037598,-23.376463,34.973145"
"-0.047119,-1.049316,-0.088135,7.019042,-24.291990,30.273436"
"-0.018066,-1.170776,-0.129395,5.798339,-26.611326,28.686522"
"-0.041626,-1.290283,-0.027954,9.826660,-34.362793,36.071777"
"-0.051758,-1.294312,0.060547,20.690916,-26.672361,54.809566"
"-0.032471,-1.202515,-0.030029,23.010252,-18.005371,64.514160"
"-0.005981,-0.975708,-0.011963,14.282226,-18.737793,76.171875"
"0.029907,-0.899292,-0.025269,-3.662109,-14.709472,65.673828"
"0.046875,-0.914917,-0.038574,-16.540527,-16.052246,53.039547"
"0.088013,-0.932373,-0.011963,-20.812986,-18.737793,49.560543"
"0.116943,-1.047485,-0.030518,-31.188963,-16.174316,44.494625"
"0.112305,-1.042480,-0.010132,-29.724119,-13.488769,50.048824"
"0.111450,-0.942261,0.057129,-27.526854,-6.347656,50.964352"
"0.119141,-0.835815,0.117310,-28.503416,-1.403808,49.682613"
"0.144775,-0.752441,0.098022,-35.339355,11.718749,38.391113"
