"aX,aY,aZ,gX,gY,gZ"
"0.292236,-0.836304,-0.166626,34.301758,-0.976562,169.555649"
"0.318481,-0.766724,0.002808,27.709959,-7.324218,164.306625"
"0.330811,-0.660400,0.060791,24.719236,7.263183,156.188965"
"0.388062,-0.431763,0.005493,18.920898,17.517090,144.409180"
"0.482788,-0.503906,-0.145874,5.554199,31.616209,107.910149"
"0.509033,-0.546631,-0.220459,3.112793,27.465818,86.914055"
"0.533936,-0.578247,-0.244385,8.911133,19.104004,82.031242"
"0.550415,-0.533203,-0.174438,12.573241,5.310058,75.561523"
""
"-0.431152,-0.749023,-0.044312,-15.380858,1.281738,-99.853508"
"-0.428589,-1.254639,-0.026611,-49.255367,-8.483887,-98.754875"
"-0.451660,-1.424316,0.109375,-26.062010,-11.657714,-47.363277"
"-0.456177,-1.095825,0.127197,2.075195,-5.798339,-21.728514"
"-0.467773,-0.745361,-0.040527,39.245605,6.225585,-1.037598"
"-0.466431,-0.667114,-0.064819,39.611816,0.549316,-17.639160"
"-0.467651,-0.719482,-0.030029,25.207518,-4.089355,-37.109375"
"-0.458618,-0.928589,-0.012939,12.145995,-5.065917,-42.663570"
"-0.455933,-1.182373,0.019775,-11.169433,-7.446289,-38.879395"
"-0.460815,-1.227661,0.076782,-5.493164,-10.864257,-10.009766"
"-0.471436,-0.989502,0.109009,17.700195,0.488281,18.920898"
"-0.486816,-0.679077,-0.040771,18.615723,6.774902,18.371582"
"-0.480469,-0.816895,-0.064331,3.234863,5.065917,-4.394531"
"-0.472046,-0.964844,-0.033325,-5.187988,-0.244141,-11.047362"
"-0.465942,-1.176636,0.009644,-10.620116,-2.807617,6.958007"
"-0.481323,-1.228516,0.060913,-11.535644,-3.234863,20.080564"
"-0.499878,-1.143677,0.025391,1.342773,3.845215,47.912594"
"-0.506470,-1.026245,-0.012085,33.081055,6.530761,69.763184"
"-0.489014,-0.789917,-0.028076,34.790039,4.272461,71.228027"
"-0.451538,-0.836060,-0.015503,12.084960,2.380371,54.321285"
"-0.435913,-0.983887,-0.002563,-5.065917,2.502441,40.283199"
"-0.411621,-1.273071,0.015503,-18.066406,3.112793,57.556149"
"-0.407349,-1.401855,0.022461,-10.253905,2.319336,77.026367"
"-0.407104,-1.173950,0.012939,33.142090,2.990722,121.887199"
"-0.402954,-1.020874,-0.019897,52.978512,5.493164,144.287109"
"-0.344238,-0.851440,-0.057861,34.118652,3.662109,135.070801"
"-0.266479,-1.019897,-0.105225,18.981934,2.380371,126.220695"
"-0.230469,-1.179443,-0.040283,4.028320,-6.774902,124.267570"
"-0.220581,-1.169312,0.002686,-8.300781,-3.540039,132.995605"
"-0.197021,-1.162842,-0.081787,-16.357422,2.929687,135.559082"
"-0.173218,-1.094360,-0.189697,-2.380371,-1.159668,146.972656"
"-0.153198,-1.028809,-0.176514,18.981934,-19.714355,158.630371"
"-0.091187,-1.112427,-0.052979,11.718749,-27.099607,160.949692"
"-0.058350,-1.176392,0.076294,8.300781,-24.353025,167.907700"
"-0.031860,-0.980591,0.103882,-3.417969,-9.643555,181.152328"
"-0.011841,-0.850098,0.063110,-8.178711,7.507324,176.574692"
"0.072754,-0.749390,-0.068726,-6.958007,12.756347,165.649399"
"0.170166,-0.974243,-0.141357,-3.479004,13.305663,140.563965"
"0.197632,-1.131226,-0.107666,4.699707,3.967285,141.601562"
"0.188232,-1.105835,0.056763,18.127441,2.624511,168.945297"
"0.216675,-0.697998,0.116821,19.226074,10.253905,174.194321"
"0.301880,-0.429077,-0.064941,13.061522,31.311033,153.076172"
"0.346924,-0.411377,-0.153931,0.244141,33.142090,110.595695"
"0.413818,-0.579346,-0.203003,-7.446289,27.465818,91.247551"
"0.452759,-0.834595,-0.137817,-12.573241,14.038085,72.387695"
"0.461182,-0.873169,-0.104004,-4.455566,7.568359,83.374016"
"0.455200,-0.669922,-0.046021,0.488281,6.225585,95.336906"
"0.477295,-0.341675,-0.025146,-1.159668,7.995605,88.562004"
"0.539795,-0.381104,-0.123413,-14.038085,15.686034,51.513668"
"0.560303,-0.429687,-0.186890,-20.996092,11.535644,22.644041"
"0.568115,-0.479248,-0.213745,-19.775391,3.417969,12.634276"
"0.555908,-0.598389,-0.071533,-17.211914,-11.840819,-2.258301"
"0.546143,-0.590942,-0.014160,-15.258788,-11.718749,-3.784179"
"0.531738,-0.498901,0.003540,-12.084960,-4.455566,-12.084960"
"0.514404,-0.457520,-0.023560,-10.864257,-2.319336,-19.470215"
"0.514526,-0.514038,-0.051392,-13.000487,0.305176,-38.330078"
"0.518921,-0.606445,-0.078491,-17.395020,1.770019,-53.283688"
"0.497192,-0.742065,-0.101318,-13.488769,-5.126953,-51.269527"
"0.464844,-0.726929,0.012695,-11.291503,-8.056641,-48.278805"
"0.448242,-0.639771,0.067505,-11.047362,-1.586914,-49.133297"
"0.439941,-0.605103,0.045898,-10.314940,10.742187,-61.523434"
"0.427368,-0.626465,-0.046753,-11.657714,14.160155,-70.190430"
"0.426147,-0.792358,-0.151001,-24.963377,13.549804,-86.181633"
"0.423950,-0.929932,-0.171875,-26.245115,2.014160,-86.853020"
"0.399292,-1.021118,-0.065430,2.990722,-10.986327,-62.622066"
"0.365479,-0.781616,0.064941,12.573241,-10.559081,-54.931637"
"0.341431,-0.709595,0.023193,12.512206,2.441406,-64.331055"
"0.323730,-0.723389,-0.036621,0.610352,8.789063,-82.336418"
